COUNTRY,FLOW,PRODUCT,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Austria,Production,Other liquid biofuels,12.19,43.87,44.29,11.35,17.92,66.76,79.28,1.86,83.37,88.34,26.44,50.73,7.86,68.68,54.43,76.73,26.48,12.12,81.07,81.42,75.04,81.40,54.74,80.24,3.26,64.57,84.37,9.03,81.28,38.38,97.28,49.92,85.35,88.15,39.72,11.74,7.74,91.64,36.97,34.11,80.06,53.52,30.25,67.17,37.45,46.22,31.19,41.78,10.58,68.96,98.89,30.43,9.84,92.27,43.71,69.81,87.92,67.05,53.73,65.08,29.68,37.44
Austria,Production,Non-specified primary biofuels and waste,62.92,17.77,15.53,40.28,63.74,52.78,13.47,51.85,54.33,26.71,60.17,29.18,93.69,4.62,0.98,47.09,49.18,77.68,8.68,9.47,75.79,79.71,90.30,64.11,57.87,88.65,52.51,28.52,3.36,90.53,61.90,86.92,58.20,38.90,68.80,30.82,11.37,26.53,47.87,80.25,3.27,32.24,8.57,33.81,27.82,25.18,82.62,93.25,58.13,61.96,26.06,88.57,20.56,95.31,8.83,55.77,45.37,86.06,93.17,39.74,56.83,87.32
Austria,Production,Charcoal,93.95,0.89,71.05,75.28,82.71,70.80,96.96,26.25,70.72,20.69,28.72,21.59,82.32,14.38,15.10,0.35,39.99,9.17,86.52,71.87,29.16,34.16,90.95,7.91,40.85,40.11,45.11,45.33,74.35,20.39,21.80,81.39,71.04,54.61,28.88,67.14,54.26,79.17,14.21,27.91,23.46,39.50,2.78,59.90,37.63,86.29,25.13,83.48,93.65,71.21,18.21,40.92,62.80,58.56,70.25,78.50,39.17,44.46,50.73,54.31,26.97,88.13
Austria,Production,Elec/heat output from non-specified manufactured gases,82.79,24.28,32.98,93.91,90.74,43.93,5.03,2.92,80.06,13.96,53.54,72.47,90.86,69.03,44.17,88.13,27.46,11.26,34.09,94.44,1.49,15.76,75.90,4.51,87.49,86.29,58.88,34.20,86.45,3.43,35.29,45.85,20.10,99.87,96.33,69.21,62.97,2.78,91.67,21.25,44.80,47.27,80.47,24.89,43.32,94.27,5.05,56.17,83.18,47.04,39.91,76.85,50.94,1.63,6.77,21.76,94.52,79.27,9.76,63.04,91.61,98.11
Austria,Production,Heat output from non-specified combustible fuels,84.95,99.48,52.62,52.79,88.77,22.56,55.79,47.22,60.20,81.95,28.53,48.11,40.86,93.68,60.50,27.60,23.52,57.61,36.00,82.31,40.43,44.64,63.64,77.19,27.50,18.08,16.97,81.40,68.92,2.13,96.89,70.19,61.18,59.58,67.01,69.37,57.03,48.55,5.57,88.56,24.56,37.58,40.97,16.11,4.44,44.19,14.51,81.64,34.57,98.81,26.50,17.18,87.48,62.05,82.96,70.32,78.78,25.84,65.07,33.33,63.74,89.47
Austria,Production,Nuclear,4.36,88.60,44.53,18.91,54.58,77.67,19.33,96.56,22.65,64.15,26.07,27.81,92.64,9.18,16.12,29.03,9.98,40.95,84.90,65.24,65.90,89.37,29.35,8.67,81.66,28.97,85.23,72.03,73.02,1.80,92.83,10.01,21.62,9.40,74.05,55.17,81.39,55.96,49.70,80.63,17.73,49.00,88.94,86.81,80.03,13.23,45.04,60.12,0.21,23.93,53.12,60.06,19.85,85.61,48.86,11.02,22.25,73.84,99.46,36.42,3.42,75.53
Austria,Production,Hydro,26.29,70.85,60.74,26.34,82.85,69.91,38.96,57.38,70.61,13.96,54.98,97.83,37.68,68.86,25.06,77.62,89.32,8.41,25.09,14.27,8.82,83.76,40.01,12.90,54.97,84.88,7.08,80.72,21.81,59.92,64.03,88.50,61.11,23.11,18.87,96.73,40.83,37.24,4.09,20.39,30.68,34.22,67.36,51.97,61.82,78.89,39.55,3.38,41.36,56.80,46.45,66.26,59.48,66.04,2.65,94.54,68.55,15.65,40.90,61.11,1.23,16.17
Austria,Production,Geothermal,13.90,30.95,52.47,66.82,61.32,60.95,54.50,97.08,1.11,10.89,53.77,3.27,77.57,39.01,4.39,83.78,9.52,84.91,55.12,32.79,30.14,9.17,41.33,42.15,40.61,0.26,95.77,46.09,62.68,17.47,55.48,90.90,54.32,91.39,58.52,35.53,90.01,8.10,53.49,5.88,36.23,74.70,9.66,20.79,40.33,30.76,50.77,9.92,47.34,7.00,89.16,30.28,57.49,53.98,52.47,81.11,89.21,61.62,83.72,37.80,21.74,23.72
Austria,Production,Solar photovoltaics,26.21,57.89,39.00,23.32,80.06,84.13,90.42,44.77,14.79,73.37,2.88,12.50,32.40,82.30,30.64,35.93,13.26,57.19,73.84,25.87,53.45,88.81,16.57,51.73,91.14,86.06,69.26,23.02,58.52,35.44,58.86,40.27,28.33,13.19,15.04,89.49,2.08,0.48,87.13,88.66,74.77,24.01,2.08,99.60,90.48,25.35,64.49,87.57,26.82,33.25,35.76,46.15,60.94,36.43,77.20,59.83,44.61,31.94,45.05,4.75,3.64,8.40
Austria,Production,Solar thermal,53.74,12.47,60.99,73.14,85.79,88.88,24.29,47.90,68.65,81.44,37.10,58.47,9.04,25.40,70.68,64.43,12.69,90.43,57.13,4.89,47.47,7.24,72.35,97.35,53.22,10.88,32.21,14.10,44.33,86.59,44.67,74.61,27.11,53.40,63.46,49.49,71.31,38.49,67.19,26.35,96.91,48.21,74.69,57.61,36.64,56.82,9.70,42.15,38.18,58.12,67.71,35.67,33.37,50.45,15.96,65.96,24.03,15.18,35.94,95.49,41.16,49.80
Austria,Production,"Tide, wave and ocean",99.63,2.72,3.13,46.29,80.75,11.63,97.20,24.44,40.51,1.45,58.41,62.05,65.04,41.32,3.68,68.51,71.52,44.57,86.50,30.56,3.12,44.53,49.34,8.11,51.03,38.37,10.53,7.42,5.78,81.30,77.19,26.45,67.21,80.02,63.52,81.72,19.10,90.47,4.33,84.52,46.23,43.07,44.59,97.37,3.60,90.56,54.45,98.01,49.43,83.73,37.93,65.56,8.48,10.12,28.60,94.84,17.74,71.26,93.71,54.52,32.61,83.67
Austria,Production,Wind,91.64,22.37,48.75,80.72,80.42,43.90,17.26,48.56,47.57,11.80,6.24,91.40,27.76,31.35,55.28,76.60,94.65,75.01,25.45,15.49,4.44,58.02,67.49,87.12,44.07,31.84,19.48,60.82,37.74,65.43,29.81,11.04,15.38,23.62,1.74,50.71,60.66,20.80,58.30,51.30,36.11,8.61,26.87,11.50,85.34,69.96,89.37,66.67,35.66,19.15,39.66,95.92,79.09,8.11,39.35,6.45,21.02,59.76,73.11,97.52,54.94,6.30
Austria,Production,Other sources,86.14,23.75,81.06,5.79,87.61,3.14,73.84,74.15,88.41,18.67,67.11,66.86,1.14,74.89,41.76,61.49,23.17,13.09,66.61,84.06,87.32,17.84,76.88,97.42,97.64,66.05,74.11,65.89,93.13,55.95,5.70,21.15,67.46,57.72,58.08,91.54,55.47,88.98,24.99,21.19,43.03,34.73,65.72,72.94,22.53,6.96,56.35,24.83,67.21,1.44,18.57,50.08,49.40,12.65,89.94,75.63,91.22,33.03,35.02,97.44,12.50,54.95
Austria,Production,Electricity,78.63,23.98,58.28,1.63,3.39,95.61,19.04,10.11,40.91,41.95,93.94,27.25,11.97,48.64,14.31,19.22,42.24,20.69,86.43,0.18,56.42,86.06,35.20,2.47,72.60,40.63,52.41,73.54,47.87,19.60,22.42,44.67,3.71,75.59,79.46,27.39,5.27,58.77,89.27,99.66,50.72,6.88,14.94,14.00,17.10,31.54,52.10,58.35,86.89,54.08,12.12,10.35,44.00,66.13,30.17,83.89,7.82,64.84,13.33,27.76,7.35,19.83
Austria,Production,Heat,53.68,81.58,4.44,21.93,79.65,32.20,71.26,81.85,23.61,91.15,68.46,8.74,24.03,63.28,49.01,59.80,89.08,41.03,22.15,71.39,31.84,99.95,1.86,36.15,60.15,89.66,1.56,23.69,94.99,48.79,43.04,52.14,40.41,56.67,53.71,14.77,14.85,90.81,64.69,51.45,57.76,32.45,48.01,13.52,75.78,88.86,26.42,46.00,25.68,37.86,91.64,43.63,20.11,32.22,76.48,73.14,72.60,71.48,47.75,68.10,45.51,81.73
Austria,Production,Total,42.76,60.74,78.49,25.57,37.88,91.71,47.75,12.07,60.36,25.29,32.54,4.43,11.71,70.78,57.93,35.95,48.86,19.61,9.96,23.95,13.03,13.82,90.13,80.08,14.02,50.57,26.62,55.10,34.43,25.68,9.61,97.56,43.41,94.97,83.86,51.04,15.41,39.07,28.09,18.10,86.11,60.64,84.72,37.96,83.99,92.87,93.71,8.91,81.86,17.60,58.83,23.27,32.31,67.94,53.16,2.59,64.82,53.51,75.46,47.77,7.77,30.31
Austria,Production,Memo: Renewables,6.99,28.51,2.69,51.60,82.51,48.96,46.64,79.33,4.94,42.44,71.83,6.41,21.94,81.45,81.28,17.61,39.85,22.05,33.89,58.94,97.06,97.07,94.83,49.21,40.59,96.94,0.07,4.87,96.02,89.68,75.35,96.79,0.08,93.82,58.78,39.27,19.49,90.75,8.21,97.63,19.18,52.27,9.44,76.90,86.79,31.22,86.88,22.38,30.58,62.30,34.65,41.23,60.09,25.89,66.41,76.84,37.97,86.83,28.39,2.25,17.79,85.74
Austria,Imports,Hard coal (if no detail),20.13,60.97,89.24,8.98,87.08,76.34,91.96,50.68,77.56,4.57,31.12,98.90,77.40,59.98,53.51,81.32,42.54,31.33,5.80,76.31,75.62,88.15,0.96,93.88,48.90,65.82,15.78,85.86,17.73,12.83,84.19,68.56,16.66,15.09,87.57,83.62,25.20,25.38,78.43,95.52,94.40,70.74,60.96,58.95,34.57,8.59,2.65,74.83,91.59,2.95,41.08,69.27,32.30,5.17,22.11,71.74,81.95,2.96,5.41,28.22,34.22,21.49
Austria,Imports,Brown coal (if no detail),43.87,76.53,31.51,75.49,96.36,23.53,94.22,19.46,34.15,27.94,48.39,72.93,90.82,64.30,59.46,87.95,62.88,73.84,42.08,8.86,68.37,6.71,59.95,92.68,86.48,52.30,62.72,12.59,74.42,44.94,22.96,15.59,30.32,50.17,67.78,35.07,18.38,22.32,93.33,2.03,22.80,86.99,98.78,48.12,77.41,68.81,12.20,41.51,85.27,62.01,75.84,35.71,47.46,96.22,60.61,78.63,54.67,71.41,98.74,26.12,41.68,75.25
Austria,Imports,Anthracite,75.82,54.05,98.47,96.50,52.17,59.46,43.89,49.66,58.08,23.59,49.75,16.16,3.18,2.20,35.48,44.28,75.16,25.67,97.63,75.39,89.48,5.31,4.85,5.25,82.22,62.88,25.67,1.81,64.59,71.09,40.34,72.93,31.55,47.65,98.91,3.04,67.54,45.18,77.52,32.50,4.59,62.28,98.43,49.64,35.65,51.99,70.04,52.02,16.11,57.27,11.52,79.96,70.60,52.41,52.65,12.43,38.49,11.47,95.04,77.95,19.20,0.85
Austria,Imports,Coking coal,93.09,90.36,36.93,4.50,73.92,0.91,34.98,50.59,83.06,36.26,16.90,45.02,26.21,59.52,4.98,99.28,95.97,92.68,68.48,70.47,45.41,3.14,30.49,45.56,82.83,79.70,29.63,19.75,33.95,26.31,68.74,69.34,5.19,17.42,30.58,75.04,16.81,61.36,14.94,22.61,89.88,95.47,80.94,52.95,0.11,18.06,33.63,66.37,34.57,88.26,49.53,20.61,73.26,44.13,59.63,69.14,61.29,91.02,5.26,15.72,73.15,32.05
Austria,Imports,Other bituminous coal,89.86,87.71,65.27,60.18,40.89,26.05,30.73,89.34,65.35,32.19,66.68,33.05,29.59,15.25,74.94,85.84,45.51,10.89,13.31,21.65,30.36,1.03,46.68,45.72,71.64,53.98,48.00,30.12,66.31,56.99,45.10,9.71,42.35,62.13,94.94,0.19,7.84,26.33,97.80,31.09,52.52,89.69,29.57,67.86,78.76,59.37,9.30,8.77,81.43,24.50,8.16,65.83,94.60,19.65,58.86,44.78,65.40,76.73,33.49,24.98,55.78,78.04
Austria,Imports,Sub-bituminous coal,99.56,91.53,37.77,56.38,14.20,9.15,14.30,21.14,80.86,44.60,48.64,42.89,19.31,55.33,51.15,58.29,33.76,90.65,84.16,54.76,81.28,81.23,60.94,63.08,46.65,44.67,54.98,64.76,22.18,70.35,97.12,85.04,11.36,11.81,18.98,70.81,25.21,52.22,80.78,51.52,54.29,98.71,31.30,55.91,43.64,55.84,7.17,36.92,26.34,56.14,7.58,47.56,73.46,6.46,68.12,5.81,30.59,19.09,9.05,91.58,25.22,89.29
Austria,Imports,Lignite,13.87,37.19,46.72,53.44,25.79,5.84,11.11,29.94,12.79,49.51,93.60,60.73,51.61,62.72,45.30,47.20,71.10,81.40,98.45,32.29,71.33,4.22,78.55,70.56,28.60,1.87,61.72,34.49,20.85,77.01,9.96,21.36,62.67,20.23,68.30,65.17,25.48,25.91,61.26,15.53,65.92,3.97,78.37,75.79,68.13,99.98,4.52,4.58,94.31,15.67,52.16,19.07,2.22,71.11,45.35,72.49,20.74,71.31,51.05,47.95,74.62,54.89
Austria,Imports,Patent fuel,50.55,24.26,41.50,72.80,66.59,28.95,95.87,92.77,28.50,49.88,95.19,81.10,76.75,91.93,99.17,76.20,27.56,51.09,56.16,64.07,14.49,70.16,88.27,66.27,22.31,8.07,59.91,58.96,50.14,92.10,19.84,19.66,51.97,12.40,26.52,44.84,94.73,5.38,90.55,15.93,58.11,36.84,31.28,58.59,73.13,49.48,96.08,96.31,14.77,48.97,45.00,30.87,20.83,28.36,55.81,36.12,1.50,56.54,35.23,9.54,71.82,48.02
Austria,Imports,Coke oven coke,66.78,61.01,46.70,8.36,49.64,21.83,30.20,90.07,70.80,74.79,90.46,70.73,14.61,87.33,2.71,54.28,94.10,8.92,56.24,26.03,81.49,58.88,18.74,12.98,45.26,73.53,82.95,72.77,4.82,78.35,42.00,77.36,32.40,63.04,74.05,91.20,97.44,68.41,69.96,17.84,14.66,26.13,73.66,68.75,14.57,34.83,40.30,82.99,28.03,49.49,24.19,76.98,94.32,10.49,48.33,85.84,38.13,90.80,42.53,19.08,48.62,37.12
Austria,Imports,Gas coke,83.85,0.58,99.27,87.91,78.28,35.40,1.34,10.25,69.37,29.85,84.56,80.50,53.34,80.89,28.27,21.75,77.84,13.38,59.89,43.12,2.44,6.09,7.30,33.26,61.15,56.31,95.37,91.91,79.59,22.89,71.54,78.23,24.88,37.81,64.30,66.25,99.81,86.90,47.83,82.30,85.72,63.10,42.21,7.12,37.03,39.01,38.51,90.78,10.11,7.41,60.73,13.54,16.93,8.35,82.40,49.70,14.37,78.79,96.28,97.66,11.07,17.45
Austria,Imports,Coal tar,97.71,9.51,80.00,73.31,98.76,50.51,28.31,83.66,82.03,61.17,53.46,92.65,46.81,24.29,40.33,43.72,4.62,89.63,9.00,49.31,36.31,92.06,74.44,60.78,50.23,51.69,88.46,88.12,9.99,21.92,50.06,60.79,89.18,0.70,63.15,69.47,75.46,50.98,30.31,5.79,41.39,18.90,16.99,27.41,88.13,86.54,82.85,0.31,58.68,43.40,92.26,94.71,35.81,48.09,72.93,78.74,21.12,34.38,18.75,21.50,52.70,51.94
Austria,Imports,BKB,24.13,26.17,43.28,75.26,76.66,9.45,16.93,64.45,70.09,2.36,77.53,49.29,63.64,63.30,22.08,65.12,7.10,33.83,70.66,97.76,66.82,49.99,33.31,27.82,72.25,5.82,48.95,30.56,7.61,3.83,19.48,72.48,24.93,72.84,74.67,30.47,60.46,19.96,22.55,64.52,22.26,91.21,28.38,30.08,4.97,0.55,28.43,66.75,60.52,48.91,78.56,12.33,88.57,32.65,3.41,38.34,70.67,57.18,80.51,56.89,68.12,28.67
Austria,Imports,Gas works gas,57.57,74.24,24.24,27.79,16.63,20.29,46.60,78.40,24.15,64.01,81.41,36.05,70.85,2.56,17.88,42.67,58.60,6.10,2.54,21.92,10.18,69.96,63.31,22.31,34.47,78.56,47.60,8.56,90.19,39.47,1.26,26.54,32.98,91.34,83.40,84.73,0.32,10.11,59.19,95.25,93.19,56.68,79.15,64.84,6.72,54.77,4.47,61.87,11.18,60.08,67.95,21.22,40.71,61.22,56.82,92.04,23.39,46.96,76.69,54.13,87.53,54.13
Austria,Imports,Coke oven gas,70.21,26.26,55.95,28.00,51.40,2.45,49.79,7.72,34.91,5.23,22.24,62.12,5.35,17.12,50.52,61.41,71.12,90.06,69.41,24.65,81.35,0.04,88.36,3.46,99.28,75.64,65.55,63.71,45.47,37.41,40.44,66.73,23.89,7.83,38.43,87.67,74.51,45.59,95.44,97.87,80.54,49.30,37.59,88.31,69.12,63.10,43.46,88.59,93.13,65.38,70.30,39.11,23.16,76.91,20.78,96.73,42.66,54.69,56.42,85.85,81.64,18.79
Austria,Imports,Blast furnace gas,22.60,91.65,26.33,94.62,66.74,57.23,62.54,33.07,60.83,24.94,43.01,78.95,5.27,21.27,62.90,41.58,56.12,57.04,78.52,97.81,28.85,26.96,11.45,22.90,92.35,26.31,1.86,27.25,39.69,18.09,22.16,58.58,31.06,93.92,90.21,1.90,43.61,33.40,51.86,23.38,1.91,0.46,86.63,37.91,65.91,0.10,77.00,5.99,99.41,99.90,53.52,6.72,42.16,89.31,30.96,67.34,95.68,46.90,31.62,21.64,60.86,20.62
Austria,Imports,Other recovered gases,95.56,87.06,95.87,15.73,99.49,29.40,84.38,81.74,84.21,7.97,50.06,16.71,11.15,26.25,92.00,77.05,23.78,29.99,29.38,45.14,82.23,38.47,28.94,40.19,33.01,71.34,74.22,17.04,48.72,42.31,11.82,72.80,31.47,2.52,60.04,3.01,6.19,87.75,85.36,89.38,68.24,90.22,21.76,73.11,16.31,77.27,28.10,97.08,3.75,26.43,95.07,21.93,12.54,62.43,47.92,91.90,67.99,91.16,55.65,26.59,76.33,55.10
Austria,Imports,Peat,86.74,62.20,54.08,1.37,10.79,50.29,70.00,18.44,36.12,16.81,62.86,57.09,87.94,97.32,59.33,86.04,5.83,27.40,59.60,22.23,1.09,95.81,47.67,18.66,33.44,11.33,52.25,21.30,93.91,96.72,11.44,90.34,18.20,87.43,16.71,99.01,93.90,17.84,11.89,52.81,64.66,42.70,58.70,85.10,42.13,69.41,83.57,44.52,50.84,4.31,4.69,63.62,3.94,24.76,14.88,77.32,30.61,44.75,57.97,19.97,84.55,47.90
Austria,Imports,Peat products,81.78,63.17,33.93,12.85,1.52,67.57,89.51,29.71,56.40,9.27,26.67,62.18,92.76,49.63,41.61,53.10,18.79,52.89,19.76,14.20,77.60,18.34,93.58,79.96,14.58,70.48,75.44,53.90,78.93,10.05,99.16,3.67,52.42,99.91,91.53,31.74,37.22,97.75,8.39,88.95,7.69,29.28,13.55,19.28,14.41,66.00,45.91,43.42,56.44,91.51,51.74,19.75,9.36,51.02,91.98,51.55,5.74,56.15,3.60,79.05,20.53,7.61
Austria,Imports,Oil shale and oil sands,86.33,3.54,32.32,89.68,33.07,92.90,96.37,4.85,62.10,93.42,43.92,91.01,23.88,93.21,33.13,87.00,6.35,97.13,38.00,12.08,9.97,96.90,18.52,48.84,51.50,33.59,93.63,26.87,56.55,72.55,74.86,99.27,1.42,44.04,4.79,37.72,24.71,37.00,35.39,99.04,26.17,79.55,91.41,69.11,83.38,33.01,3.35,23.33,27.79,91.00,72.11,5.03,70.23,85.10,77.87,59.04,19.22,45.76,90.14,98.49,3.71,35.41
Austria,Imports,Natural gas,44.17,12.86,85.88,79.30,89.61,20.59,75.24,25.63,54.49,54.80,21.31,45.43,92.26,33.78,57.42,58.42,23.24,38.98,36.77,52.76,92.97,42.32,94.07,28.13,13.11,28.55,84.42,63.45,87.81,24.30,68.07,37.38,42.65,94.81,39.73,79.43,93.61,10.02,45.06,27.95,89.19,85.28,92.32,32.02,75.10,95.51,28.58,39.78,77.99,40.68,94.36,14.00,24.03,5.75,43.63,52.08,7.00,84.81,97.18,9.83,95.43,0.28
Austria,Imports,Crude/NGL/feedstocks (if no detail),80.91,83.15,50.22,61.46,77.59,60.43,82.07,90.40,62.49,76.54,93.95,70.33,96.98,24.38,66.98,28.01,23.32,87.19,26.19,27.58,38.90,22.73,20.79,32.87,81.91,16.86,77.42,80.23,9.63,42.31,58.61,95.24,60.72,29.14,75.81,85.27,18.63,51.67,76.53,70.86,62.85,81.25,0.14,45.03,53.09,53.38,36.11,34.80,60.41,65.03,93.50,6.64,84.72,11.07,69.40,48.00,73.26,44.49,34.39,84.35,98.48,59.61
Austria,Imports,Crude oil,44.26,61.48,24.42,2.13,22.31,92.29,38.73,39.27,7.89,67.11,79.30,24.79,44.98,62.70,84.44,99.83,25.20,30.99,20.71,20.29,94.27,73.22,42.03,21.08,47.38,6.78,77.06,82.61,62.88,99.33,9.58,54.48,66.27,57.96,63.75,1.14,28.45,8.70,80.41,75.54,94.82,24.69,73.51,63.78,12.22,51.95,29.45,1.10,42.55,69.19,15.93,28.15,11.59,19.05,97.84,55.04,7.50,14.73,78.31,86.15,37.72,39.93
Austria,Imports,Natural gas liquids,33.16,37.48,83.85,46.70,83.50,15.42,13.83,14.39,2.62,79.16,69.62,92.52,76.19,2.35,97.78,62.65,61.64,65.09,61.85,3.35,28.69,81.59,99.68,5.91,42.46,0.65,81.63,64.37,94.60,54.39,10.36,58.96,68.58,74.92,89.26,84.85,74.12,13.72,4.46,30.54,85.14,26.94,99.23,34.29,66.95,35.64,15.12,1.28,18.34,71.01,28.30,97.58,6.43,72.62,47.29,37.67,60.85,54.03,43.47,42.91,78.48,70.63
Austria,Imports,Refinery feedstocks,97.28,5.69,22.77,88.59,2.54,82.47,29.14,56.93,91.37,43.78,71.25,51.84,91.93,68.00,94.91,99.50,19.17,61.28,30.43,95.15,83.94,21.84,65.00,63.14,44.60,98.03,71.50,85.97,87.06,88.35,25.99,2.69,1.70,81.91,92.93,7.88,68.17,94.50,5.31,56.53,50.05,0.18,45.24,20.38,31.96,53.36,58.72,86.70,19.18,81.28,61.71,49.20,34.30,90.80,96.26,8.10,14.50,50.25,33.65,87.12,81.92,52.23
Austria,Imports,Additives/blending components,40.37,22.62,44.56,95.09,39.84,99.38,2.39,88.70,89.02,21.90,34.72,71.40,56.01,34.18,56.69,74.32,92.75,8.33,77.51,56.29,92.16,43.83,69.04,9.03,91.57,63.32,37.43,86.85,20.48,94.36,65.92,54.05,92.93,86.98,61.60,25.37,5.22,77.36,83.07,46.53,9.15,93.89,1.85,0.22,87.79,81.22,80.79,56.63,22.95,27.52,54.72,15.16,18.94,85.73,42.26,92.04,70.06,33.62,76.71,47.78,63.39,88.61
Austria,Imports,Other hydrocarbons,77.96,27.88,14.71,43.61,35.94,35.77,31.04,5.64,53.52,7.83,57.06,48.46,38.46,92.50,21.22,61.86,29.05,2.19,8.50,21.44,78.02,13.54,82.05,90.75,60.65,82.58,46.80,55.18,13.23,6.29,21.37,67.82,23.71,97.77,43.30,54.50,99.57,19.41,92.31,71.96,54.41,15.98,8.13,42.94,73.60,58.45,77.30,96.98,31.40,95.19,28.66,31.52,21.33,33.15,76.56,10.60,4.22,3.99,42.62,78.41,78.19,35.39
Austria,Imports,Refinery gas,29.93,1.37,47.94,84.09,93.11,57.24,39.44,28.45,10.57,64.91,18.32,58.51,20.47,77.40,60.32,74.51,18.95,29.86,33.51,59.25,38.99,57.01,49.84,54.39,58.38,85.56,64.97,4.56,89.22,43.63,90.83,47.62,33.94,72.54,95.94,9.32,47.72,7.19,93.26,74.33,26.84,12.83,14.57,73.05,44.78,98.57,17.78,2.47,22.24,16.07,98.00,56.19,1.61,81.84,23.59,27.90,10.80,4.65,2.38,31.68,5.87,98.35
Austria,Imports,Ethane,17.16,37.49,46.21,86.31,19.31,44.90,35.64,51.70,98.50,53.82,61.41,35.17,33.63,56.61,47.55,79.51,62.20,42.10,77.56,30.45,86.49,89.88,68.51,53.52,95.02,79.65,72.64,55.90,54.57,50.34,79.27,27.43,48.45,95.78,67.82,57.54,48.33,80.50,39.18,20.36,88.05,67.08,96.09,0.10,25.01,21.76,9.95,55.25,44.67,11.46,74.18,48.37,23.74,93.11,9.80,70.48,25.07,84.76,85.02,90.72,90.62,69.25
Austria,Imports,Liquefied petroleum gases (LPG),20.22,20.04,95.11,66.99,85.98,56.61,96.32,0.94,30.54,21.12,81.82,31.78,35.03,10.56,73.39,52.22,33.91,56.02,28.87,66.46,58.27,37.25,89.60,30.02,36.77,48.97,94.55,36.20,66.35,70.31,69.90,53.31,12.49,66.42,15.66,49.15,62.00,11.30,27.90,46.51,4.11,50.03,73.61,62.82,27.22,7.39,18.34,23.97,77.92,59.80,39.47,19.04,77.97,95.96,64.72,98.14,3.58,18.33,91.01,73.76,4.69,18.79
Austria,Imports,Motor gasoline excl. biofuels,29.95,30.60,15.29,96.82,30.83,51.70,17.02,64.34,15.78,25.65,28.51,28.78,97.68,83.38,63.77,88.52,55.67,37.70,95.85,98.69,96.52,69.86,94.46,79.74,80.11,95.70,44.70,90.87,47.76,52.74,98.68,28.07,62.17,90.23,87.15,71.17,48.64,62.95,96.15,74.62,7.48,21.89,5.23,10.91,89.99,97.17,94.50,81.67,62.34,80.02,19.37,53.16,58.18,83.01,77.98,52.81,39.35,66.82,23.51,77.07,30.34,8.99
Austria,Imports,Aviation gasoline,45.66,19.56,75.38,92.51,99.68,82.81,63.06,20.67,78.96,49.95,20.61,53.60,7.04,60.80,13.92,42.05,45.90,94.98,95.74,17.97,21.72,15.79,1.89,30.08,39.26,63.67,18.57,80.12,8.04,7.79,86.89,86.69,52.24,0.96,21.93,41.38,23.45,29.88,20.40,80.27,35.87,78.32,62.42,2.27,83.75,20.44,0.51,65.80,17.79,72.90,31.80,94.72,62.84,8.19,52.83,28.58,53.69,96.70,97.18,9.20,26.73,2.88
Austria,Imports,Gasoline type jet fuel,53.03,73.75,11.03,78.20,64.77,89.97,34.07,66.09,49.86,77.10,47.18,74.47,87.33,86.83,25.05,30.26,75.44,53.73,10.17,7.80,65.31,29.08,50.45,44.00,64.91,38.33,6.51,24.76,67.74,53.82,82.02,27.01,0.38,76.10,18.25,48.84,40.27,72.77,36.44,28.10,60.59,33.64,96.83,92.00,89.70,86.79,1.18,91.42,87.58,82.74,40.82,69.18,85.18,81.55,39.39,53.00,43.42,62.76,75.21,42.93,17.21,33.25
Austria,Imports,Kerosene type jet fuel excl. biofuels,63.30,48.03,56.67,49.54,6.88,66.55,17.74,37.75,37.39,81.20,72.05,90.35,52.09,8.28,47.52,7.62,93.30,74.24,31.17,28.51,7.77,1.50,56.03,87.01,39.03,46.29,70.12,56.98,71.92,2.51,15.71,63.13,37.24,17.91,22.20,1.85,49.85,45.54,12.29,91.13,39.14,36.51,91.92,54.93,69.71,87.17,88.69,69.91,80.36,7.65,97.57,23.66,11.12,82.60,30.79,74.81,60.83,46.11,15.29,65.32,14.26,60.27
Austria,Imports,Other kerosene,96.20,88.05,2.96,15.53,10.08,51.80,77.51,9.41,95.63,0.35,7.21,67.15,59.79,64.89,65.16,63.61,51.24,87.71,1.10,45.86,70.58,68.45,67.99,71.46,79.27,49.23,85.37,86.93,91.82,55.82,84.55,95.50,28.29,24.27,72.95,8.12,73.95,7.32,15.48,69.93,52.47,58.54,91.07,27.40,66.85,84.17,30.58,20.68,64.12,73.22,88.29,58.58,66.86,26.95,36.79,85.57,57.72,16.43,20.02,16.62,90.57,41.22
Austria,Imports,Gas/diesel oil excl. biofuels,72.30,95.47,87.78,66.37,11.40,60.22,30.13,53.75,82.86,68.12,47.58,43.74,48.07,67.86,68.63,53.04,26.44,76.47,29.51,78.28,6.90,14.68,94.17,42.92,49.05,8.65,37.86,54.80,27.54,68.10,20.04,68.24,60.72,85.99,61.88,32.96,89.77,45.82,92.86,77.29,93.98,46.03,51.71,29.27,56.87,86.18,75.44,43.49,30.80,52.46,97.49,83.05,93.02,35.32,75.21,85.17,33.09,83.99,62.36,68.31,64.21,26.84
